actual_value,predicted_value
1.373,1.5981157037439617
1.37,1.2333057758238641
1.426,1.582962671648936
1.375,1.7473208952276682
1.117,1.424837239094427
1.268,1.174762515120268
1.113,1.5685273715664367
1.148,1.6508771301475142
1.023,1.1624686071386385
1.319,1.3133620193326236
1.191,1.4867292332922102
0.806,1.1950253457957243
0.806,2.1889719409012454
0.888,1.5981688361605788
1.024,1.4635264110948663
0.987,1.4327885294421616
1.0,1.411569337749339
0.923,1.2221330010738254
0.948,1.3804479999607298
1.02,1.3203478440070764
1.584,1.9368252252171274
1.216,1.7643059144660755
1.291,1.521683888822221
1.214,1.6598086076931233
1.028,1.4235381170557857
1.6,1.680576666228301
1.439,1.8711055448764484
1.512,1.9270153756962904
1.644,2.262157872813986
1.565,1.8097677597365738
2.25,2.101233140994697
1.742,2.666185473807181
1.669,2.034521562264366
1.635,2.386055392547667
2.53,2.685362298088941
2.407,3.4357687155203003
2.081,2.123967090238958
1.981,1.710987309503568
1.728,1.5912059453423604
3.367,2.751032284965135
3.182,3.1065782110274984
2.858,3.2873058060228395
2.93,3.4221633949739423
3.71,2.8497942612879203
1.573,2.016181837158053
1.353,1.6450275284892926
1.367,1.890542433081949
1.607,1.8495235424583414
1.406,2.0997494720571273
1.44,2.228911369372876
1.619,2.305449127105274
1.563,2.473214087499569
1.76,1.9586935929764229
1.458,1.7611374752345257
1.419,1.8854959268838163
0.907,1.233803115036832
0.906,1.271149901557587
1.079,1.3774846494182975
1.07,1.4227824773834452
0.982,1.480342942836307
0.895,1.2807251823635375
0.938,2.1122445616739842
0.967,1.2254513957026225
0.975,1.343744168050011
0.973,1.6442882755881252
0.912,1.2504518095248458
0.914,1.1830560438415463
0.962,1.4026644442837473
1.201,1.8190191422849775
1.0,1.3232295921522041
0.947,1.492782513573622
0.857,1.202291131152107
0.893,1.3065940006375634
1.014,1.594155704523987
0.725,0.9793854744296644
0.741,1.2799799942977013
0.7,1.1392455256781728
0.846,1.025830530168259
0.818,0.7811372417932748
0.814,1.0011798170635573
0.818,0.8137580385534229
0.858,1.279660859470674
0.871,0.9643466770021294
0.835,1.459369738055288
0.797,1.369466535942734
0.834,1.532981264927571
0.847,0.9981056359291726
0.8,1.6883302898050847
0.764,1.521390002804028
0.797,1.3652264834027328
0.824,1.4388695091822317
0.977,1.453991192843059
0.972,1.3831182789477112
1.016,1.5137230953388614
0.865,1.3590441380790925
0.905,1.2527467299912085
1.076,1.7381218224164103
0.842,1.4136006274340231
0.889,1.3924509899219604
0.807,2.1773464622850303
0.871,1.0279255245629602
0.851,1.148386367769466
0.82,1.375808330818879
0.828,1.2700204387536913
0.846,1.3382179543820327
0.821,1.1862853546943555
0.893,1.5346664427604986
0.983,1.2952327858541262
0.923,1.5137859888851173
0.888,1.4449508962535336
0.9,1.065858790395539
0.955,1.5011556159341084
0.917,1.0987438976769652
1.004,1.794413001695962
0.948,1.2363515203535236
1.643,2.4192396283529582
1.555,1.4786016125588874
1.969,3.0091697529136905
2.791,2.4742306627088837
2.528,2.8040550205095283
2.754,2.703380806534135
2.5,3.3339780942629105
3.298,3.698050902779462
1.955,2.170146174985476
2.559,3.331923592565347
3.111,2.567428149762624
3.3,2.7268553736490926
2.489,2.5399211982815593
1.429,1.7029962142506863
1.263,2.0951730138538
1.358,1.811092533872364
1.306,1.7927738873119807
1.079,1.518546751664964
1.111,1.5517160753398507
1.22,1.9349380809837795
1.18,1.856118918616288
0.952,1.2272028591130502
0.943,2.071095870125178
0.925,1.4275888992849588
0.918,1.5112080369045924
1.094,2.1584875330610003
1.295,1.9354218928827134
1.434,2.2155384710538475
0.982,1.5703673564401393
1.031,1.3198618144462433
2.768,1.8698663938046607
2.709,2.708186353487872
2.462,1.918224490318193
2.242,1.93145489389137
2.291,1.7837870432227794
2.116,1.6407367325308524
2.561,2.337734040610403
2.063,1.7402168821866257
2.213,2.1834024473653937
2.074,2.3680031170282847
3.5,1.145940467815326
2.182,1.7790397243416853
2.167,2.092429885063936
2.706,2.6400871321596457
2.614,2.6244733264457554
2.613,2.2522553334263375
2.322,2.5789019053555142
3.754,2.8235344785597802
3.573,3.7689908264884617
3.744,3.7981648162566026
3.588,3.056702634416829
4.175,3.373737958497632
4.305,4.156412500797625
3.629,3.46861009496913
3.97,4.687075569621046
3.468,2.5212988060455466
3.271,2.9015518292555917
2.901,2.3857384910202786
2.92,2.735297802071136
2.709,2.186460987086469
3.711,3.5011470863025522
3.356,2.727635586926572
3.713,3.741831009613976
3.44,3.055935963889209
3.422,3.1299194696839185
3.709,3.2504560649207526
3.5,3.614814570364567
3.686,3.2688222566880922
3.918,3.075795797047076
4.153,2.891298616955175
2.849,2.246475748261225
2.875,1.9534293593425547
2.729,1.7232154024023822
2.596,2.193470155926995
2.545,2.230927699368087
2.356,2.11644484372479
2.184,2.093949615466734
2.292,1.761539235604174
1.921,1.7171259079001786
1.793,1.954805028362111
1.875,1.087646931365205
1.388,1.1971684613672398
1.5,1.391642093898244
1.406,1.6347515261789973
1.2,1.558914530291386
1.448,1.6800699885420467
1.448,1.3714765381672944
2.455,1.8323309532752925
2.0,1.954367701828919
1.737,1.2928583814644576
1.856,1.5756522324574824
1.826,2.1022247410021127
2.279,1.7260959340037392
2.207,1.5186298739069748
2.12,1.668299695326925
2.714,1.3687167973930046
2.688,1.211361247847477
2.778,1.5120029096555268
3.325,2.2673591300691585
3.389,1.6781772642506558
2.875,1.1614494400920612
3.846,2.6688249922305434
3.714,1.4973735580058298
3.5,0.8327197087356447
5.00001,0.9444580404492559
1.75,0.9820911579095604
2.417,0.938968420436431
2.167,1.1736641619239427
2.113,1.6779958729826774
2.102,1.5963444559141355
1.964,2.0946255072277538
1.917,1.9578702518647626
1.823,1.4291695155730868
1.75,1.513151011610123
1.659,1.525903393710616
1.569,1.302535522227724
1.643,1.6491165189849673
1.5,1.553060198878625
1.505,1.2677251829850145
1.699,1.2736156019776286
1.474,1.2803883608512603
1.527,1.4738970622184664
1.827,1.5284704059972944
1.793,1.885662361488834
1.577,1.5187557258444504
1.531,1.413843953622623
2.5,1.567137662553066
2.063,1.7948720949964194
2.188,1.5936363038454409
1.982,1.2312077825520464
2.536,1.0805853362922186
2.574,1.6636009265056142
2.895,1.67892021068499
2.417,1.8720531936174745
4.896,1.7151247924551327
4.462,3.441984440819143
4.563,2.580424242792769
3.368,1.2062681834863844
5.00001,3.7589060527651603
5.00001,4.38074159691218
3.769,2.7016794802947244
3.096,1.8129711137201525
1.823,1.5704211376067108
1.727,1.4071067591154787
1.508,1.2669277913246537
1.536,1.12703353444825
1.063,1.4427683360111103
1.423,1.0460975567780961
1.194,1.6968186998450123
1.479,1.2025767497105289
1.329,1.4082372257135194
1.325,1.3880045836073096
1.269,1.5741058554375411
1.438,2.0738304932216485
5.00001,3.756986159669759
5.00001,5.426085248168811
5.00001,6.104434875790911
5.00001,5.567398799561215
4.661,3.885076803847207
5.00001,5.631567279842118
4.578,2.938717666363097
4.716,3.8599719940535326
5.00001,4.130771241507402
3.986,3.023135098466017
3.407,2.919809071938616
2.899,2.6360473233669333
3.353,2.442140520316463
3.33,2.692514680120289
2.41,1.5827598304186004
1.896,1.8681362061544364
2.063,1.9894050795471436
2.157,1.7117051122743838
2.102,1.8071106349120325
2.088,1.909793879564474
1.979,2.2823091467388217
2.013,1.8751404618307403
1.908,1.698636422161915
2.079,1.5923724693164858
2.153,2.0512688452219994
2.129,2.1222126151310206
2.927,2.6624841241846693
2.75,1.4507792120583776
2.0,1.539536152275797
1.734,1.460824126574309
1.022,1.2814837071990741
2.208,1.708539660628828
2.428,2.0041947179096185
2.654,2.615996259271625
2.19,1.524115502904712
2.821,1.71081431360567
3.72,2.7776283618908897
2.258,2.2090720561616504
2.208,1.6015547809812136
2.345,1.8504236221508523
2.542,1.8339392069481601
3.518,2.470864852069114
2.75,2.2391321962561714
4.054,1.8850353801229565
2.281,1.7156383227665888
2.34,1.668478587968206
1.625,1.4738931304636052
2.434,1.6758672025557453
2.738,2.5885422130867
2.485,2.2145536397830523
2.44,1.9167031775894905
2.409,1.5903578775145906
3.063,2.8777114115670077
2.4,2.129778960912232
2.471,2.549648151368229
2.866,2.486595104352067
2.667,1.7431536705698198
2.298,1.9950559560919414
2.293,2.3867194499174773
2.284,2.298130361858465
2.062,2.3307783842522607
3.507,3.4583023620112985
2.31,1.7730644505801954
2.529,1.945181162566886
3.539,1.9479823604895523
2.917,2.4074417611325947
1.0,1.8112035263743234
3.416,3.36126274322244
4.125,3.393340799644608
2.486,2.386651747268945
2.549,2.68568320785725
2.415,2.5381823309399305
2.952,2.7443714219786863
3.404,3.039094021034796
2.747,2.8114372484824033
2.386,2.748371230656983
2.664,2.613396052405661
3.302,2.9058756232704432
2.068,2.380302438759389
2.092,2.2832473856734263
1.958,2.0059388271276233
2.535,2.6799208134059134
2.418,2.2808252794632624
2.525,2.592782220726203
2.639,2.9814144761437062
2.27,2.582379314265822
2.209,2.4576497908757684
2.593,2.6525969777009584
2.325,2.199025045626752
2.316,2.392570168425622
2.094,1.908458807816988
2.232,1.703533960726879
2.099,1.9050073866106894
2.082,1.6760946320360082
2.038,1.522379116654985
1.957,1.8406774615009778
1.905,1.700821307650886
1.81,1.6618020414571182
1.849,1.8727467932075372
1.908,1.4860846741024392
2.422,1.9254940999449737
1.883,2.450559791304539
1.835,2.0640749593270074
2.042,2.1794504030137327
2.519,2.3906026899605646
1.875,1.3940869245787444
1.982,2.1849453288114793
2.19,2.1289786297835755
2.75,2.539088350002986
2.454,1.6315690008088852
1.775,1.823941255474366
1.716,1.6533431629050832
1.833,2.0287141586400894
1.75,1.5523825156758848
1.567,2.054219639763619
1.575,1.887780086229109
1.798,1.8352794320888413
2.055,2.141047883801554
1.789,1.869374755330493
2.625,2.803849881184198
1.65,1.8499774222580299
1.597,1.9474694219805342
1.583,1.9977893028569595
1.448,1.676935919136096
1.663,2.111341790347228
1.91,2.3795453986776898
1.75,1.9310043903970249
1.375,1.861943996654949
1.417,1.3845418121705722
2.109,1.6885625936301987
1.983,1.8892617152227695
1.574,1.6092748186731134
2.647,2.55979758813267
2.184,1.753281758174092
2.351,2.059077199399472
3.418,3.361090881042234
3.673,3.769952000297173
2.435,2.0701630699920583
1.679,2.1494340980610764
3.712,3.205337055599931
2.189,1.9544774461526753
2.027,1.7239502744156638
1.862,1.9370070970209627
1.889,1.7713290024015094
1.8,1.969820760990883
2.027,1.7452530244931737
1.817,1.5436562480034173
1.668,1.9740100194091033
1.837,1.8999891144288108
2.18,2.0722811282403106
1.915,2.1589187334018334
1.947,1.9606505914301062
1.872,2.391539504310408
2.231,1.53037862358343
2.713,1.874450595955682
1.941,2.1358791544825584
1.904,2.549552733008097
1.891,2.3338100631292433
1.846,2.0058293602800297
1.973,2.0968292104237225
1.926,1.9162312545199245
1.922,2.0563135014682743
1.946,1.7285854476981235
1.935,2.324176935606517
2.026,2.1375479021041714
0.833,1.4749775782555539
2.126,2.449588102120195
1.878,2.761455396814279
2.057,2.3083381997770944
1.929,2.1444704618654433
2.052,2.2887834000493634
2.134,2.2547764263627204
1.836,2.6112957900311597
1.784,1.7145555737784057
2.192,1.970091564784871
1.831,1.6148106005699856
1.571,1.6900387364777745
1.578,1.9105986038564544
1.617,1.6764862035375874
1.521,1.7437798931041923
1.449,1.5591178779812698
1.799,1.7048149633090892
1.791,2.163800912828631
1.599,1.526488616645212
1.614,1.3699108763809034
1.704,1.4435988221018883
1.375,1.4530050243091832
1.784,2.1162788374733505
1.552,1.5537346861997974
1.609,1.9191238064133171
1.673,1.459945760720192
3.4,3.210065571628398
4.31,3.008811888322561
3.011,2.0868555372973066
2.419,2.475423147237634
1.625,1.798220665957703
2.992,2.690119580830124
3.155,2.997492383207412
2.168,2.543601113102882
2.181,1.81500378015139
1.703,1.743136838122451
2.75,1.4731305101690055
1.841,1.5615158115870231
1.6,0.8883718378687262
1.75,1.4505279761615983
1.975,1.9389129300986618
1.5,1.8712540142538152
2.056,1.4661402715300613
1.703,1.6454618257271232
1.909,1.5258574123918134
1.969,1.89506972300249
1.74,1.5192881462348693
1.702,1.5356460054053584
1.809,1.7564422482808442
1.505,1.6576105304027524
1.671,1.7645814351164484
1.489,1.6922151168286026
1.964,2.303774755746209
1.911,2.153696069074603
1.875,2.053368932295061
1.806,1.9159855985380165
1.828,2.1563340481528845
1.793,2.2137666948247436
1.794,1.9708306737330672
2.103,2.2361111224613666
1.923,2.2244387733005153
1.981,2.7910396717433352
1.962,2.1747951832005787
1.816,1.7937457073241685
1.869,2.4490559382562913
1.883,2.461672282855218
1.84,2.0834034250687354
1.847,2.0882065450252383
1.799,1.8012860646658686
1.672,1.7669069633658139
1.654,1.7132461361031117
1.54,1.5680104368297745
1.535,1.7526103807073221
1.354,1.9203006618885066
1.583,1.4022517424940464
2.407,3.0183843415720526
1.807,2.225061218712843
2.306,1.806628193730493
2.108,1.8110898921459944
1.653,2.082380139256336
2.542,3.0012356137279976
3.326,3.311233676557123
3.5,3.1175898888319336
1.612,1.573466526965232
1.793,2.040087287723287
1.543,1.5332260572484522
1.618,1.690057905742049
1.619,1.5607836355779252
1.654,1.9999174608951118
1.666,1.348366251873552
1.497,2.03623658558935
1.621,2.0997603153004825
1.526,1.7299283599197692
1.952,1.6294400037204189
1.906,2.311680177036343
1.938,2.4466400381898117
2.006,2.4421505294077055
1.5,1.7663881375302048
1.853,2.2584331637218367
1.727,2.192374382662615
1.741,1.73489661808764
1.944,2.357455116460399
2.067,2.4194425219351716
2.045,2.3267753064250316
1.75,2.3805108815149114
1.375,1.482624095080889
1.872,1.9259011792833864
1.736,2.3361831703917177
1.63,2.2990682254029076
3.316,1.8900339238019697
1.976,2.6558971594584904
1.979,1.9705390573466541
2.281,2.1058830077521935
1.895,2.10954073059827
1.842,2.1022660130671857
1.809,2.0364846266092655
1.72,2.058992477231326
1.779,2.8709356065477447
1.731,2.1862896643831924
1.726,2.681499595553994
1.821,1.7734330227581336
1.795,1.7739006332428195
1.76,2.0507453760834964
1.926,2.2592986555922243
1.827,2.126568914176544
1.349,1.387442136893891
1.576,1.4712230894641607
1.909,2.3910228692876063
1.582,2.203080156493401
3.5,1.9534475616590021
1.582,2.05886431729491
1.461,2.069282692673367
2.267,1.8329324683665986
1.987,2.4331821069276374
2.212,2.225204135111806
2.085,3.1533824000048
2.042,2.0790824872628946
1.932,1.8427814782967167
2.095,2.0999149415965936
1.649,2.0223400073941318
1.614,2.145977974642778
1.87,2.2159233180171194
1.904,2.27186394937032
1.566,1.9721123861368093
1.573,1.58473683733957
1.681,2.0164176114081593
1.776,2.371352953071273
2.089,2.0088610166087286
1.692,1.8742594065216283
1.639,1.6842203292765632
1.647,2.146410469778358
1.569,2.182241845654248
1.688,2.7051128113356855
1.741,2.436904424995358
2.065,2.8211917463308347
2.039,2.0469626873803493
2.17,2.3671703113092675
1.596,1.99709392110925
1.598,1.5454900546586328
1.543,1.9238293762071066
1.496,1.8168099704710685
1.886,2.5976663930994293
2.385,2.2720837901528514
2.353,2.379381010704074
2.614,2.553262726007352
2.344,2.854629791648082
2.317,2.685061590882774
1.563,2.223449669060948
2.22,2.460682965403487
2.544,2.75281604293726
2.443,3.185532029253734
2.47,2.99761500093883
2.365,2.9443292861346073
1.514,2.349726488990382
2.137,2.6350097029946973
2.436,2.6924204769757085
2.125,1.9677337093449632
2.147,2.361419122498056
2.132,2.0112829635306153
2.56,2.374307875933535
2.375,1.674135571915506
1.781,1.837258525154034
2.318,2.823723862311268
1.479,1.7262619680573572
1.917,2.0637514240856256
2.476,2.359292709792438
2.835,2.831124344753189
2.169,1.9719074808239152
2.825,3.0507179685683083
2.956,2.863064773437228
2.818,2.6953231538576166
2.698,2.6130926914923243
2.312,2.6038575468179292
3.183,3.0900147007142738
2.534,2.732767706710123
2.782,2.868765063446418
3.0,1.9635122845737607
2.735,2.826390423915026
2.234,2.2437221167632178
2.145,2.796438135931714
2.202,2.456876403372367
2.403,2.328206519704481
1.58,2.298051841375477
2.242,1.8305353511292153
1.772,2.3761354716672187
2.161,2.055628193049948
2.697,2.5061437675030507
2.312,2.2112193506638653
1.625,2.1740533291060307
2.54,2.370592933951163
1.962,2.4009628289684457
1.894,1.7277593334914436
2.208,1.7045286203486836
2.138,1.5728475957078552
4.429,3.9329321156004995
3.334,3.139671779649498
3.524,3.2481810201404167
3.053,3.04499882416127
2.596,2.8719324865184377
2.489,2.391339010368053
3.56,3.288409148648977
2.36,2.0809576486249037
2.188,2.2522007203362895
2.28,2.5228652757583743
2.359,1.5507300036050902
2.032,2.423543640770739
1.97,2.4391822672673316
2.364,2.726472805029691
2.232,2.368635464213565
2.227,2.1831766837139863
2.25,2.709121690720996
2.401,2.092423004350316
2.279,2.6691791679240238
2.686,2.4854985238018577
2.751,2.592122292639845
2.563,2.5104692880249364
3.324,2.1427336926311535
2.876,2.5499788445042046
2.989,2.9056108875634576
2.876,2.852631902101818
2.222,2.5185790683553306
2.326,2.3357593523567894
2.583,2.716603268329728
2.309,2.543413814486735
1.969,2.600744067637514
2.235,2.2433307555214794
2.239,2.614968083034848
2.435,2.3948980070266592
4.511,3.652029856214974
5.00001,4.497826486320665
1.931,2.547214289480247
2.644,2.684067898601267
2.469,3.006935534254925
3.373,3.2839882204424224
2.848,3.290719567368993
2.173,2.4985147549829434
2.917,2.30494896457786
2.238,2.5237522749992336
2.231,2.6285943237254514
2.113,2.5698376224881776
2.185,2.0640994522874907
1.563,1.8098010055485356
2.482,2.5159700404580545
1.86,2.473090722592863
1.782,2.1679480609248074
1.904,2.010663322006301
2.103,1.9484193604973543
2.08,2.526278918918371
1.833,1.816516326763608
2.457,2.9607795796158993
2.422,2.8145679957450342
1.817,2.4834597942206074
2.994,2.5574610558840947
2.195,2.6608151738495387
2.318,2.8263348992417496
2.213,2.305606523816661
2.138,2.503190172122669
2.06,2.193636708735515
2.711,2.5163148496528853
3.365,3.4250737293205713
3.156,2.626857645497781
5.00001,3.9436926206683682
2.854,3.5047515096727735
3.23,3.1187932380365986
2.919,3.490288200602561
2.256,2.3090449265677457
2.596,2.9462185527456524
2.629,3.051045282889388
2.573,2.8744415596522686
2.592,3.0914504942184364
3.397,3.044585552548801
3.372,3.5338289866965256
3.341,3.101832660367222
3.115,3.1728527633470196
2.969,3.1637321539302707
2.479,2.991972644447454
3.004,3.197304119221162
3.324,3.5041242097621597
3.898,3.486211558481442
2.33,1.7543098752079973
2.385,1.5275129548195165
2.333,2.6008776157767537
2.313,1.3568571397014118
4.758,5.053279849590347
3.932,3.3766704059662453
2.472,2.738376573955575
2.294,2.5524450581515543
2.825,3.2857827490501186
3.006,2.7965275271161487
2.932,2.1822590449029575
2.785,2.878394237112073
3.529,2.7100721393768636
4.0,4.804086266055815
3.75,2.3074004416077853
3.137,3.159639284790051
1.393,1.926736644796409
3.275,3.5126162333084396
4.306,2.861751633008272
1.25,2.2440832883176984
4.5,3.016747174241467
2.002,2.0847379217977497
1.924,2.3564554328608778
4.188,4.3114802582573875
2.168,2.4006955867045203
2.155,2.699913923089239
2.277,2.5322473546653192
1.844,1.852353554764706
1.584,1.9510521275781
1.746,1.8639483128532903
1.684,2.261489907837118
1.884,2.296024923652497
2.567,2.827795164493264
1.838,2.007214055946831
1.834,2.662792867835429
1.775,2.2291296182367786
1.869,1.808156488699883
2.389,2.51652061855728
1.725,1.7123658019623558
1.792,1.5997298866210603
2.044,2.025602122355411
2.094,2.430808194791679
2.642,2.8129699168147684
3.5,3.1186334796410065
1.998,2.6630301794164644
2.11,3.0069996143399154
2.011,2.4995596419612984
1.93,2.0748619638251338
2.45,2.7991124132974314
1.176,1.495529611246569
0.979,1.394274208668635
1.406,1.7420585355348077
1.209,1.9024258830635254
1.19,1.7130117866552874
1.292,1.8142651323314298
0.991,1.5202403547212149
1.089,1.4558473624236898
1.117,1.7055191490900008
0.689,1.3310166911011707
0.964,1.7854641381843213
1.167,1.5785984982430137
1.238,1.9346060957567577
0.979,1.538932817140282
1.298,2.1099429094683892
1.213,2.2674670559047114
1.072,1.8726554789862462
1.219,2.147484360901541
1.134,1.6210158291167764
0.991,1.9244132545249304
1.03,1.8194710565000953
1.142,1.8391984996746649
1.441,1.7001622458753438
1.286,1.4085284495726638
1.572,1.5237068310284503
1.185,1.7905571765756294
1.167,1.5603775003248193
1.348,1.5948792280175712
1.099,1.594497558419207
1.443,2.3371163348319386
1.236,1.8203470543483924
1.126,1.6596836501905088
1.073,1.6723081249098186
1.178,1.6795226619698749
0.899,1.2324937914911698
1.023,1.4243934458403409
0.873,1.2160110247851323
1.426,1.6442783286398008
1.531,0.9778313278076411
1.266,2.000465732311444
1.183,1.932679010240589
1.47,2.1004561991099147
0.781,1.2424999476472607
0.858,1.4298860150802346
0.845,1.1046183009933253
1.375,1.8931278674370704
0.889,0.8137524090666441
1.202,0.9078693087179037
0.745,1.1560086996061274
0.851,1.4039533689066444
1.303,1.5322914042854665
1.252,2.2740577248101994
1.114,1.6620032496239727
0.97,1.8037257239319064
1.226,1.6990086708565921
1.163,1.6885555523407172
1.792,1.3798779416998126
0.858,1.4114060259066072
0.948,1.1849961464043495
2.0,1.1317925359898906
1.125,0.8888556831025693
0.69,0.8684965779651069
0.55,1.047795252030619
0.779,1.3095790869968784
0.988,1.0550400391081822
0.787,1.1674759917893176
0.813,1.0704465538677015
0.603,1.1863375555484275
0.663,1.0687309435936923
1.167,1.3227397151929647
1.597,2.3041655203984424
1.392,2.004499531038704
0.896,1.9602095683342922
1.531,1.962320648027005
0.875,1.6438767903129414
1.586,2.4131596420647377
0.951,1.4683732861645504
0.938,1.7503532029941753
0.953,1.5897254552038829
1.413,1.9121627520769775
0.675,1.3713874472130263
